tag,step,value,wall_time
time/fps,12288,894.0,1776004949.7262833
time/fps,24576,785.0,1776004967.2673068
time/fps,36864,769.0,1776004983.9173245
time/fps,49152,746.0,1776005001.8608468
time/fps,61440,347.0,1776005112.6672707
time/fps,73728,379.0,1776005130.5145833
time/fps,86016,404.0,1776005148.4351506
time/fps,98304,429.0,1776005164.7052886
time/fps,110592,350.0,1776005251.3895216
time/fps,122880,370.0,1776005267.671294
time/fps,135168,388.0,1776005283.4808269
time/fps,147456,405.0,1776005299.7771006
time/fps,159744,342.0,1776005401.7516735
time/fps,172032,355.0,1776005420.0705237
time/fps,184320,367.0,1776005437.7127442
time/fps,196608,378.0,1776005455.9502587
time/fps,208896,339.0,1776005550.5524714
time/fps,221184,350.0,1776005566.3863368
time/fps,233472,361.0,1776005582.2271457
time/fps,245760,371.0,1776005597.9366739
time/fps,258048,345.0,1776005682.97742
time/fps,270336,354.0,1776005698.7182822
time/fps,282624,363.0,1776005714.3534307
time/fps,294912,371.0,1776005730.1042442
time/fps,307200,353.0,1776005804.4009492
time/fps,319488,361.0,1776005820.1387923
time/fps,331776,368.0,1776005836.8019211
time/fps,344064,374.0,1776005854.0166519
time/fps,356352,355.0,1776005938.8217432
time/fps,368640,361.0,1776005956.3267665
time/fps,380928,367.0,1776005972.7097523
time/fps,393216,373.0,1776005989.4471064
time/fps,405504,355.0,1776006075.754554
time/fps,417792,361.0,1776006092.9464054
time/fps,430080,366.0,1776006109.5809355
time/fps,442368,371.0,1776006126.519737
time/fps,454656,358.0,1776006204.0601475
time/fps,466944,363.0,1776006220.204379
time/fps,479232,368.0,1776006235.6280398
time/fps,491520,373.0,1776006252.1273615
time/fps,503808,360.0,1776006333.7672539
time/fps,516096,365.0,1776006349.5945513
time/fps,528384,369.0,1776006365.4055598
time/fps,540672,374.0,1776006381.26385
time/fps,552960,363.0,1776006455.972759
time/fps,565248,368.0,1776006471.7915733
time/fps,577536,372.0,1776006487.3692853
time/fps,589824,376.0,1776006503.3837655
time/fps,602112,367.0,1776006576.552819
time/fps,614400,370.0,1776006593.9042394
time/fps,626688,373.0,1776006612.982492
time/fps,638976,377.0,1776006630.01371
time/fps,651264,368.0,1776006705.0881782
time/fps,663552,371.0,1776006721.1361432
time/fps,675840,375.0,1776006737.2524893
time/fps,688128,378.0,1776006753.3619592
time/fps,700416,371.0,1776006823.1432831
train/approx_kl,24576,0.0063574849627912045,1776004967.26735
train/approx_kl,36864,0.007199060171842575,1776004983.9173627
train/approx_kl,49152,0.006529889535158873,1776005001.8608863
train/approx_kl,49998,0.007089798804372549,1776005099.917551
train/approx_kl,73728,0.006549338344484568,1776005130.5146253
train/approx_kl,86016,0.006599274929612875,1776005148.4351883
train/approx_kl,98304,0.008068963885307312,1776005164.7053266
train/approx_kl,99996,0.006622968707233667,1776005241.2336988
train/approx_kl,122880,0.0069955140352249146,1776005267.6713352
train/approx_kl,135168,0.006750123109668493,1776005283.4808643
train/approx_kl,147456,0.005993908736854792,1776005299.7771392
train/approx_kl,149994,0.006749898195266724,1776005390.747158
train/approx_kl,172032,0.007685414049774408,1776005420.0705612
train/approx_kl,184320,0.007255417760461569,1776005437.712784
train/approx_kl,196608,0.007327742874622345,1776005455.9502988
train/approx_kl,199992,0.007108745630830526,1776005541.7983396
train/approx_kl,221184,0.007554943207651377,1776005566.386373
train/approx_kl,233472,0.007437487598508596,1776005582.227182
train/approx_kl,245760,0.00658503919839859,1776005597.9367127
train/approx_kl,249990,0.007824064232409,1776005675.2514112
train/approx_kl,270336,0.007699412759393454,1776005698.7183225
train/approx_kl,282624,0.006259886082261801,1776005714.353466
train/approx_kl,294912,0.007092733401805162,1776005730.1042798
train/approx_kl,299988,0.007460542488843203,1776005797.6308908
train/approx_kl,319488,0.007139527704566717,1776005820.1388285
train/approx_kl,331776,0.008045434951782227,1776005836.8019636
train/approx_kl,344064,0.006683079991489649,1776005854.0166872
train/approx_kl,349986,0.006181379314512014,1776005931.9306564
train/approx_kl,368640,0.006322676781564951,1776005956.3268046
train/approx_kl,380928,0.006889630109071732,1776005972.7097893
train/approx_kl,393216,0.006666647735983133,1776005989.4471486
train/approx_kl,399984,0.006873685866594315,1776006070.397501
train/approx_kl,417792,0.00595875084400177,1776006092.9464464
train/approx_kl,430080,0.005748080555349588,1776006109.5809736
train/approx_kl,442368,0.005731057375669479,1776006126.5197744
train/approx_kl,449982,0.005747598130255938,1776006199.160947
train/approx_kl,466944,0.005764749366790056,1776006220.204417
train/approx_kl,479232,0.005165074486285448,1776006235.6280777
train/approx_kl,491520,0.005023425444960594,1776006252.1274002
train/approx_kl,499980,0.005225330591201782,1776006329.9817429
train/approx_kl,516096,0.004727300722151995,1776006349.5945902
train/approx_kl,528384,0.005521515849977732,1776006365.4055998
train/approx_kl,540672,0.004758039023727179,1776006381.263895
train/approx_kl,549978,0.004612438380718231,1776006453.0467956
train/approx_kl,565248,0.004297400359064341,1776006471.7916107
train/approx_kl,577536,0.004344920162111521,1776006487.369322
train/approx_kl,589824,0.004567986819893122,1776006503.3838015
train/approx_kl,599976,0.0042868792079389095,1776006574.339978
train/approx_kl,614400,0.004563386086374521,1776006593.9042785
train/approx_kl,626688,0.004082703962922096,1776006612.9825315
train/approx_kl,638976,0.0034652079921215773,1776006630.0137496
train/approx_kl,649974,0.0033602777402848005,1776006703.7857287
train/approx_kl,663552,0.0037537228781729937,1776006721.13618
train/approx_kl,675840,0.0038677759002894163,1776006737.252529
train/approx_kl,688128,0.001598202739842236,1776006753.361995
train/approx_kl,699972,0.0014675604179501534,1776006822.6831892
train/clip_fraction,24576,0.05651041492819786,1776004967.2673674
train/clip_fraction,36864,0.07431640475988388,1776004983.9173796
train/clip_fraction,49152,0.07286784052848816,1776005001.8609045
train/clip_fraction,49998,0.07368163764476776,1776005099.9178152
train/clip_fraction,73728,0.06546223908662796,1776005130.5146422
train/clip_fraction,86016,0.07205403596162796,1776005148.435206
train/clip_fraction,98304,0.09648437798023224,1776005164.705343
train/clip_fraction,99996,0.0777994766831398,1776005241.233947
train/clip_fraction,122880,0.07854817807674408,1776005267.6713526
train/clip_fraction,135168,0.077392578125,1776005283.4808815
train/clip_fraction,147456,0.07368163764476776,1776005299.7771559
train/clip_fraction,149994,0.0718587264418602,1776005390.747533
train/clip_fraction,172032,0.09104817360639572,1776005420.0705776
train/clip_fraction,184320,0.08063150942325592,1776005437.7128026
train/clip_fraction,196608,0.08131510764360428,1776005455.9503164
train/clip_fraction,199992,0.08266601711511612,1776005541.798572
train/clip_fraction,221184,0.08592122048139572,1776005566.3863897
train/clip_fraction,233472,0.08409830927848816,1776005582.2271988
train/clip_fraction,245760,0.07133789360523224,1776005597.9367292
train/clip_fraction,249990,0.08261718600988388,1776005675.2516637
train/clip_fraction,270336,0.07859700173139572,1776005698.7183394
train/clip_fraction,282624,0.07148437201976776,1776005714.3534827
train/clip_fraction,294912,0.07944335788488388,1776005730.104296
train/clip_fraction,299988,0.081298828125,1776005797.6311455
train/clip_fraction,319488,0.07989908754825592,1776005820.138846
train/clip_fraction,331776,0.09894205629825592,1776005836.8019817
train/clip_fraction,344064,0.07190755009651184,1776005854.016703
train/clip_fraction,349986,0.07093098759651184,1776005931.9310365
train/clip_fraction,368640,0.06806640326976776,1776005956.3268218
train/clip_fraction,380928,0.0694986954331398,1776005972.7098057
train/clip_fraction,393216,0.073486328125,1776005989.4471657
train/clip_fraction,399984,0.0667317733168602,1776006070.3978932
train/clip_fraction,417792,0.05852864682674408,1776006092.9464626
train/clip_fraction,430080,0.05646158754825592,1776006109.5809891
train/clip_fraction,442368,0.05906575545668602,1776006126.5197916
train/clip_fraction,449982,0.05206705629825592,1776006199.161194
train/clip_fraction,466944,0.0540364570915699,1776006220.2044342
train/clip_fraction,479232,0.04666341096162796,1776006235.6280947
train/clip_fraction,491520,0.04596354067325592,1776006252.127417
train/clip_fraction,499980,0.04000651091337204,1776006329.9819736
train/clip_fraction,516096,0.03867187350988388,1776006349.5946076
train/clip_fraction,528384,0.04912109300494194,1776006365.4056172
train/clip_fraction,540672,0.03780924528837204,1776006381.2639127
train/clip_fraction,549978,0.03419596329331398,1776006453.0470881
train/clip_fraction,565248,0.02882486954331398,1776006471.7916272
train/clip_fraction,577536,0.02363281324505806,1776006487.3693385
train/clip_fraction,589824,0.03610026091337204,1776006503.3838174
train/clip_fraction,599976,0.02434895746409893,1776006574.3402119
train/clip_fraction,614400,0.02599283866584301,1776006593.904295
train/clip_fraction,626688,0.01751301996409893,1776006612.9825478
train/clip_fraction,638976,0.01803385466337204,1776006630.0137653
train/clip_fraction,649974,0.009944661520421505,1776006703.7859674
train/clip_fraction,663552,0.011995443142950535,1776006721.1361966
train/clip_fraction,675840,0.01634114608168602,1776006737.2525456
train/clip_fraction,688128,0.0017740885959938169,1776006753.3620117
train/clip_fraction,699972,0.0019368489738553762,1776006822.683492
train/clip_range,24576,0.20000000298023224,1776004967.267383
train/clip_range,36864,0.20000000298023224,1776004983.9173942
train/clip_range,49152,0.20000000298023224,1776005001.8609185
train/clip_range,49998,0.20000000298023224,1776005099.9180624
train/clip_range,73728,0.20000000298023224,1776005130.514658
train/clip_range,86016,0.20000000298023224,1776005148.4352205
train/clip_range,98304,0.20000000298023224,1776005164.7053568
train/clip_range,99996,0.20000000298023224,1776005241.2342334
train/clip_range,122880,0.20000000298023224,1776005267.671367
train/clip_range,135168,0.20000000298023224,1776005283.480898
train/clip_range,147456,0.20000000298023224,1776005299.7771702
train/clip_range,149994,0.20000000298023224,1776005390.7479062
train/clip_range,172032,0.20000000298023224,1776005420.0705922
train/clip_range,184320,0.20000000298023224,1776005437.7128172
train/clip_range,196608,0.20000000298023224,1776005455.9503307
train/clip_range,199992,0.20000000298023224,1776005541.7988846
train/clip_range,221184,0.20000000298023224,1776005566.386404
train/clip_range,233472,0.20000000298023224,1776005582.2272136
train/clip_range,245760,0.20000000298023224,1776005597.936743
train/clip_range,249990,0.20000000298023224,1776005675.2519305
train/clip_range,270336,0.20000000298023224,1776005698.7183537
train/clip_range,282624,0.20000000298023224,1776005714.3534966
train/clip_range,294912,0.20000000298023224,1776005730.10431
train/clip_range,299988,0.20000000298023224,1776005797.6313744
train/clip_range,319488,0.20000000298023224,1776005820.13886
train/clip_range,331776,0.20000000298023224,1776005836.8019962
